event_id,home_team,away_team,commence_time,bookmaker,last_update,market,participant,description,raw_name,line,odds
e678b04e901c1d304a204c26850df1d3,Miami Marlins,Minnesota Twins,2025-07-02T22:40:00Z,BetOnline.ag,2025-07-02T08:01:19Z,pitcher_strikeouts,,Janson Junk,Over,3.5,-154
e678b04e901c1d304a204c26850df1d3,Miami Marlins,Minnesota Twins,2025-07-02T22:40:00Z,BetOnline.ag,2025-07-02T08:01:19Z,pitcher_strikeouts,,Janson Junk,Under,3.5,119
e678b04e901c1d304a204c26850df1d3,Miami Marlins,Minnesota Twins,2025-07-02T22:40:00Z,DraftKings,2025-07-02T08:00:42Z,pitcher_strikeouts,,Simeon Woods Richardson,Over,4.5,105
e678b04e901c1d304a204c26850df1d3,Miami Marlins,Minnesota Twins,2025-07-02T22:40:00Z,DraftKings,2025-07-02T08:00:42Z,pitcher_strikeouts,,Simeon Woods Richardson,Under,4.5,-135
e678b04e901c1d304a204c26850df1d3,Miami Marlins,Minnesota Twins,2025-07-02T22:40:00Z,DraftKings,2025-07-02T08:00:42Z,pitcher_strikeouts,,Janson Junk,Over,3.5,-165
e678b04e901c1d304a204c26850df1d3,Miami Marlins,Minnesota Twins,2025-07-02T22:40:00Z,DraftKings,2025-07-02T08:00:42Z,pitcher_strikeouts,,Janson Junk,Under,3.5,125
abc63dca25d283df0827f957ab10cf87,Washington Nationals,Detroit Tigers,2025-07-02T22:45:00Z,FanDuel,2025-07-02T08:00:39Z,pitcher_strikeouts,,MacKenzie Gore,Over,6.5,-168
abc63dca25d283df0827f957ab10cf87,Washington Nationals,Detroit Tigers,2025-07-02T22:45:00Z,FanDuel,2025-07-02T08:00:39Z,pitcher_strikeouts,,MacKenzie Gore,Under,6.5,132
abc63dca25d283df0827f957ab10cf87,Washington Nationals,Detroit Tigers,2025-07-02T22:45:00Z,FanDuel,2025-07-02T08:00:39Z,pitcher_strikeouts,,Jack Flaherty,Over,5.5,-130
abc63dca25d283df0827f957ab10cf87,Washington Nationals,Detroit Tigers,2025-07-02T22:45:00Z,FanDuel,2025-07-02T08:00:39Z,pitcher_strikeouts,,Jack Flaherty,Under,5.5,-102
961ce339122ec222aba03b7b1d46a32f,Toronto Blue Jays,New York Yankees,2025-07-02T23:08:00Z,FanDuel,2025-07-02T08:01:06Z,pitcher_strikeouts,,Jose Berrios,Over,5.5,106
961ce339122ec222aba03b7b1d46a32f,Toronto Blue Jays,New York Yankees,2025-07-02T23:08:00Z,FanDuel,2025-07-02T08:01:06Z,pitcher_strikeouts,,Jose Berrios,Under,5.5,-136
961ce339122ec222aba03b7b1d46a32f,Toronto Blue Jays,New York Yankees,2025-07-02T23:08:00Z,FanDuel,2025-07-02T08:01:06Z,pitcher_strikeouts,,Will Warren,Over,4.5,-120
961ce339122ec222aba03b7b1d46a32f,Toronto Blue Jays,New York Yankees,2025-07-02T23:08:00Z,FanDuel,2025-07-02T08:01:06Z,pitcher_strikeouts,,Will Warren,Under,4.5,-110
961ce339122ec222aba03b7b1d46a32f,Toronto Blue Jays,New York Yankees,2025-07-02T23:08:00Z,DraftKings,2025-07-02T08:00:35Z,pitcher_strikeouts,,Jose Berrios,Over,5.5,100
961ce339122ec222aba03b7b1d46a32f,Toronto Blue Jays,New York Yankees,2025-07-02T23:08:00Z,DraftKings,2025-07-02T08:00:35Z,pitcher_strikeouts,,Jose Berrios,Under,5.5,-130
961ce339122ec222aba03b7b1d46a32f,Toronto Blue Jays,New York Yankees,2025-07-02T23:08:00Z,DraftKings,2025-07-02T08:00:35Z,pitcher_strikeouts,,Will Warren,Over,4.5,-120
961ce339122ec222aba03b7b1d46a32f,Toronto Blue Jays,New York Yankees,2025-07-02T23:08:00Z,DraftKings,2025-07-02T08:00:35Z,pitcher_strikeouts,,Will Warren,Under,4.5,-110
49ae0a9aac3552a94557c68996e029e7,Atlanta Braves,Los Angeles Angels,2025-07-02T23:15:00Z,FanDuel,2025-07-02T08:01:14Z,pitcher_strikeouts,,Didier Fuentes,Over,4.5,-104
