Rk,Team,Date,SO,Unnamed: 4,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO.1,HBP,BK,WP,BF,BR,Wind Speed,Temp,Unnamed: 6
647,HOU,2025-04-23,9.0,,TOR,W 3-1,9.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,34.0,7.0,,,
648,HOU,2025-03-29,9.0,,NYM,W 2-1,9.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,32.0,5.0,,,
649,KCR,2025-04-25,9.0,,HOU,W 2-0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,30.0,4.0,,,
650,KCR,2025-04-24 (2),9.0,,COL,W 6-2,9.0,9.0,2.0,2.0,0.0,2.0,4.0,0.0,9.0,0.0,0.0,1.0,39.0,13.0,,,
651,KCR,2025-04-16,9.0,@,NYY,L 3-4,8.0,8.0,4.0,4.0,0.0,1.0,4.0,1.0,9.0,1.0,0.0,0.0,36.0,13.0,,,
652,KCR,2025-04-15,9.0,@,NYY,L 2-4,8.0,6.0,4.0,4.0,0.0,0.0,6.0,0.0,9.0,0.0,1.0,0.0,37.0,12.0,,,
653,LAD,2025-05-28,9.0,@,CLE,L 4-7,8.0,15.0,7.0,7.0,0.0,1.0,4.0,1.0,9.0,0.0,1.0,0.0,40.0,19.0,,,
654,LAD,2025-05-07,9.0,@,MIA,W 10-1,9.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,34.0,8.0,,,
655,LAD,2025-05-03,9.0,@,ATL,W 10-3,9.0,10.0,3.0,3.0,0.0,1.0,3.0,0.0,9.0,1.0,0.0,0.0,41.0,14.0,,,
656,LAD,2025-04-26,9.0,,PIT,W 8-4,9.0,8.0,4.0,4.0,0.0,1.0,4.0,0.0,9.0,1.0,0.0,1.0,39.0,13.0,,,
657,LAD,2025-04-14,9.0,,COL,W 5-3,9.0,8.0,3.0,3.0,0.0,1.0,2.0,0.0,9.0,1.0,0.0,0.0,37.0,12.0,,,
658,LAD,2025-04-09,9.0,@,WSN,W 6-5,9.0,5.0,5.0,5.0,0.0,1.0,7.0,0.0,9.0,0.0,0.0,0.0,38.0,12.0,,,
659,LAD,2025-03-27,9.0,,DET,W 5-4,9.0,9.0,4.0,4.0,0.0,1.0,6.0,0.0,9.0,0.0,0.0,1.0,42.0,15.0,,,
660,LAD,2025-03-18,9.0,@,CHC,W 4-1,9.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,32.0,5.0,,,
661,MIL,2025-05-19,9.0,,BAL,W 5-4,9.0,6.0,4.0,4.0,0.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,37.0,10.0,,,
662,MIL,2025-05-18,9.0,,MIN,W 5-2,9.0,6.0,2.0,2.0,0.0,1.0,2.0,0.0,9.0,2.0,0.0,0.0,38.0,11.0,,,
663,MIL,2025-05-14,9.0,@,CLE,W 9-5,9.0,7.0,5.0,5.0,0.0,2.0,3.0,0.0,9.0,0.0,0.0,0.0,36.0,10.0,,,
664,MIL,2025-04-29,9.0,@,CHW,W 7-2,9.0,4.0,2.0,2.0,0.0,2.0,3.0,0.0,9.0,1.0,0.0,0.0,35.0,8.0,,,
665,MIL,2025-04-27,9.0,@,STL,W 7-1,9.0,7.0,1.0,1.0,0.0,0.0,6.0,0.0,9.0,0.0,0.0,0.0,39.0,13.0,,,
666,MIL,2025-04-19,9.0,,ATH,L 1-3,9.0,8.0,3.0,3.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,34.0,9.0,,,
667,MIL,2025-04-16,9.0,,DET,W 5-1,9.0,7.0,1.0,1.0,0.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,37.0,12.0,,,
668,MIL,2025-04-14,9.0,,DET,L 1-9,9.0,9.0,9.0,5.0,4.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,41.0,12.0,,,
669,MIL,2025-04-09,9.0,@,COL,W 17-2,9.0,8.0,2.0,2.0,0.0,1.0,5.0,0.0,9.0,0.0,0.0,1.0,40.0,13.0,,,
670,MIL,2025-04-03,9.0,,CIN,W 1-0,9.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,33.0,6.0,,,
671,MIL,2025-04-01,9.0,,KCR,W 5-0,9.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,1.0,0.0,0.0,36.0,9.0,,,
672,MIN,2025-05-27,9.0,@,TBR,W 4-2,9.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,9.0,1.0,1.0,0.0,34.0,9.0,,,
673,MIN,2025-05-10,9.0,,SFG,W 2-1,9.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,29.0,4.0,,,
674,MIN,2025-05-03,9.0,@,BOS,W 4-3,9.0,12.0,3.0,3.0,0.0,0.0,2.0,1.0,9.0,1.0,0.0,0.0,40.0,15.0,,,
675,MIN,2025-04-22,9.0,,CHW,W 4-2,9.0,10.0,2.0,2.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,38.0,13.0,,,
676,MIN,2025-04-18,9.0,@,ATL,L 4-6,8.0,8.0,6.0,6.0,0.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,37.0,13.0,,,
677,MIN,2025-04-12,9.0,,DET,L 0-4,9.0,5.0,4.0,3.0,1.0,1.0,3.0,0.0,9.0,1.0,0.0,0.0,36.0,9.0,,,
678,MIN,2025-04-06,9.0,,HOU,L 7-9 (10),10.0,13.0,9.0,7.0,2.0,1.0,4.0,0.0,9.0,1.0,0.0,0.0,47.0,19.0,,,
679,NYM,2025-05-14,9.0,,PIT,L 0-4,9.0,9.0,4.0,4.0,0.0,2.0,2.0,0.0,9.0,0.0,0.0,1.0,37.0,11.0,,,
680,NYM,2025-05-04 (2),9.0,@,STL,L 4-5,8.0,9.0,5.0,5.0,0.0,1.0,3.0,0.0,9.0,1.0,0.0,1.0,38.0,13.0,,,
681,NYM,2025-04-30,9.0,,ARI,L 3-4,9.0,8.0,4.0,4.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,37.0,10.0,,,
682,NYM,2025-04-28,9.0,@,WSN,W 19-5,9.0,12.0,5.0,5.0,0.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,42.0,16.0,,,
683,NYM,2025-04-01,9.0,@,MIA,L 2-4,8.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,29.0,6.0,,,
684,NYY,2025-05-02,9.0,,TBR,W 3-0,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,0.0,30.0,5.0,,,
685,NYY,2025-04-28,9.0,@,BAL,L 3-4,8.0,8.0,4.0,4.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,34.0,11.0,,,
686,NYY,2025-04-15,9.0,,KCR,W 4-2,9.0,5.0,2.0,2.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,34.0,7.0,,,
687,NYY,2025-04-08,9.0,@,DET,L 0-5,8.0,9.0,5.0,5.0,0.0,4.0,1.0,0.0,9.0,0.0,0.0,0.0,33.0,10.0,,,
688,NYY,2025-04-03,9.0,,ARI,W 9-7,9.0,8.0,7.0,7.0,0.0,1.0,5.0,0.0,9.0,0.0,0.0,0.0,39.0,13.0,,,
689,NYY,2025-03-29,9.0,,MIL,W 20-9,9.0,13.0,9.0,5.0,4.0,1.0,2.0,0.0,9.0,2.0,0.0,0.0,48.0,21.0,,,
690,ATH,2025-05-20,9.0,,LAA,L 5-7,9.0,11.0,7.0,7.0,0.0,2.0,3.0,1.0,9.0,1.0,0.0,0.0,42.0,15.0,,,
691,ATH,2025-05-10,9.0,,NYY,W 11-7,9.0,9.0,7.0,7.0,0.0,3.0,4.0,0.0,9.0,1.0,0.0,1.0,41.0,14.0,,,
692,ATH,2025-05-05,9.0,,SEA,W 7-6 (11),11.0,8.0,6.0,5.0,1.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,46.0,15.0,,,
693,ATH,2025-05-03,9.0,@,MIA,L 6-9,8.2,5.0,9.0,9.0,0.0,2.0,6.0,0.0,9.0,1.0,0.0,1.0,38.0,12.0,,,
694,ATH,2025-04-30,9.0,@,TEX,W 7-1,9.0,9.0,1.0,1.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,39.0,12.0,,,
695,ATH,2025-04-09,9.0,,SDP,L 1-2,9.0,12.0,2.0,2.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,40.0,14.0,,,
696,ATH,2025-04-08,9.0,,SDP,W 10-4,9.0,11.0,4.0,3.0,1.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,41.0,14.0,,,
697,ATH,2025-04-02,9.0,,CHC,L 2-10,9.0,11.0,10.0,9.0,1.0,2.0,7.0,0.0,9.0,1.0,0.0,0.0,47.0,19.0,,,
698,ATH,2025-03-30,9.0,@,SEA,L 1-2,8.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,28.0,5.0,,,
699,PHI,2025-05-19,9.0,@,COL,W 9-3,9.0,6.0,3.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,34.0,7.0,,,
700,PHI,2025-05-04,9.0,,ARI,L 9-11 (10),10.0,12.0,11.0,10.0,1.0,0.0,6.0,0.0,9.0,1.0,0.0,1.0,48.0,19.0,,,
701,PHI,2025-04-21,9.0,@,NYM,L 4-5,8.0,8.0,5.0,5.0,0.0,3.0,2.0,0.0,9.0,0.0,0.0,0.0,32.0,10.0,,,
702,PHI,2025-04-20,9.0,,MIA,L 5-7 (10),10.0,13.0,7.0,5.0,2.0,1.0,1.0,0.0,9.0,0.0,0.0,1.0,44.0,15.0,,,
703,PIT,2025-05-24,9.0,,MIL,W 2-1,9.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,37.0,13.0,,,
704,PIT,2025-05-18,9.0,@,PHI,L 0-1,8.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,28.0,4.0,,,
705,PIT,2025-05-07,9.0,@,STL,L 0-5,8.0,11.0,5.0,5.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,35.0,14.0,,,
706,PIT,2025-05-03,9.0,,SDP,L 1-2,9.0,3.0,2.0,2.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,1.0,31.0,5.0,,,
707,PIT,2025-03-29,9.0,@,MIA,L 4-5 (12),11.1,13.0,5.0,3.0,2.0,0.0,3.0,2.0,9.0,0.0,0.0,0.0,50.0,17.0,,,
708,SDP,2025-05-26,9.0,,MIA,W 4-3 (11),11.0,7.0,3.0,3.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,40.0,9.0,,,
709,SDP,2025-05-24,9.0,@,ATL,L 1-7,8.0,13.0,7.0,7.0,0.0,2.0,3.0,0.0,9.0,2.0,0.0,0.0,41.0,18.0,,,
710,SDP,2025-05-16,9.0,,SEA,L 1-5,9.0,10.0,5.0,5.0,0.0,3.0,3.0,0.0,9.0,0.0,0.0,0.0,38.0,13.0,,,
711,SDP,2025-05-11,9.0,@,COL,L 3-9,8.0,12.0,9.0,9.0,0.0,2.0,3.0,0.0,9.0,1.0,0.0,0.0,40.0,16.0,,,
712,SDP,2025-05-05,9.0,@,NYY,W 4-3,9.0,6.0,3.0,2.0,1.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,35.0,10.0,,,
713,SDP,2025-04-16,9.0,,CHC,W 4-2,9.0,6.0,2.0,2.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,32.0,7.0,,,
714,SDP,2025-04-14,9.0,,CHC,W 10-4,9.0,11.0,4.0,3.0,1.0,1.0,3.0,1.0,9.0,0.0,0.0,1.0,41.0,15.0,,,
715,SDP,2025-04-12,9.0,,COL,W 2-0,9.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,31.0,5.0,,,
716,SDP,2025-04-02,9.0,,CLE,W 5-2,9.0,8.0,2.0,2.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,35.0,9.0,,,
717,SEA,2025-05-16,9.0,@,SDP,W 5-1,9.0,8.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,36.0,10.0,,,
718,SEA,2025-05-12,9.0,,NYY,L 5-11,9.0,15.0,11.0,11.0,0.0,4.0,6.0,0.0,9.0,1.0,0.0,0.0,48.0,22.0,,,
719,SEA,2025-05-07,9.0,@,ATH,W 6-5,9.0,10.0,5.0,5.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,37.0,11.0,,,
720,SEA,2025-04-22,9.0,@,BOS,L 3-8,8.0,11.0,8.0,7.0,1.0,1.0,7.0,0.0,9.0,0.0,0.0,0.0,42.0,18.0,,,
721,SEA,2025-04-06,9.0,@,SFG,L 4-5,8.2,7.0,5.0,5.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,36.0,10.0,,,
722,SFG,2025-05-13,9.0,,ARI,W 10-6,9.0,11.0,6.0,6.0,0.0,2.0,4.0,0.0,9.0,1.0,0.0,0.0,42.0,16.0,,,
723,SFG,2025-05-09,9.0,@,MIN,L 1-3,8.0,7.0,3.0,3.0,0.0,0.0,3.0,1.0,9.0,1.0,0.0,2.0,33.0,11.0,,,
724,SFG,2025-05-03,9.0,,COL,W 6-3,9.0,5.0,3.0,3.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,36.0,9.0,,,
725,SFG,2025-05-02,9.0,,COL,W 4-0,9.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,30.0,5.0,,,
726,SFG,2025-04-21,9.0,,MIL,W 5-2,9.0,6.0,2.0,2.0,0.0,1.0,5.0,0.0,9.0,0.0,0.0,0.0,36.0,11.0,,,
727,SFG,2025-04-20,9.0,@,LAA,L 4-5,8.1,6.0,5.0,5.0,0.0,1.0,4.0,0.0,9.0,1.0,0.0,0.0,35.0,11.0,,,
728,SFG,2025-04-13,9.0,@,NYY,W 5-4,9.0,6.0,4.0,4.0,0.0,1.0,4.0,0.0,9.0,1.0,0.0,0.0,38.0,11.0,,,
729,SFG,2025-04-11,9.0,@,NYY,W 9-1 (6),5.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,22.0,7.0,,,
730,SFG,2025-03-29,9.0,@,CIN,L 2-3,8.0,8.0,3.0,3.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,33.0,9.0,,,
731,STL,2025-05-28,9.0,@,BAL,W 6-4,9.0,12.0,4.0,4.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,41.0,14.0,,,
732,STL,2025-05-06,9.0,,PIT,W 2-1,9.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,1.0,34.0,7.0,,,
733,STL,2025-04-13,9.0,,PHI,W 7-0,9.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,31.0,4.0,,,
734,STL,2025-04-08,9.0,@,PIT,W 5-3,9.0,6.0,3.0,3.0,0.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,33.0,7.0,,,
735,TBR,2025-05-16,9.0,@,MIA,L 4-9,8.0,13.0,9.0,9.0,0.0,0.0,7.0,0.0,9.0,1.0,0.0,0.0,44.0,21.0,,,
736,TBR,2025-05-09,9.0,,MIL,W 4-3,9.0,8.0,3.0,3.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,38.0,11.0,,,
737,TBR,2025-05-07,9.0,,PHI,L 0-7,9.0,11.0,7.0,7.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,1.0,42.0,14.0,,,
738,TBR,2025-04-25,9.0,@,SDP,W 1-0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,32.0,7.0,,,
739,TBR,2025-04-11,9.0,,ATL,W 6-3,9.0,8.0,3.0,3.0,0.0,2.0,2.0,0.0,9.0,0.0,0.0,0.0,37.0,11.0,,,
740,TBR,2025-03-29,9.0,,COL,L 1-2,9.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,33.0,6.0,,,
741,TEX,2025-05-28,9.0,,TOR,L 0-2,9.0,8.0,2.0,2.0,0.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,37.0,11.0,,,
742,TEX,2025-05-01,9.0,,ATH,L 0-3,9.0,8.0,3.0,3.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,40.0,13.0,,,
743,TEX,2025-04-16,9.0,,LAA,W 3-1,9.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,0.0,33.0,8.0,,,
744,TOR,2025-05-14,9.0,,TBR,W 3-1,9.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,36.0,10.0,,,
745,TOR,2025-04-21,9.0,@,HOU,L 0-7,8.0,10.0,7.0,7.0,0.0,0.0,4.0,1.0,9.0,1.0,0.0,0.0,37.0,15.0,,,
746,TOR,2025-04-15,9.0,,ATL,W 6-3,9.0,8.0,3.0,3.0,0.0,3.0,2.0,0.0,9.0,0.0,0.0,0.0,36.0,10.0,,,
747,TOR,2025-04-06,9.0,@,NYM,L 1-2,8.0,7.0,2.0,2.0,0.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,33.0,11.0,,,
748,TOR,2025-03-31,9.0,,WSN,W 5-2,9.0,5.0,2.0,2.0,0.0,2.0,3.0,0.0,9.0,0.0,0.0,2.0,35.0,8.0,,,
749,TOR,2025-03-29,9.0,,BAL,L 5-9,9.0,12.0,9.0,9.0,0.0,3.0,1.0,0.0,9.0,2.0,0.0,0.0,41.0,15.0,,,
750,TOR,2025-03-28,9.0,,BAL,W 8-2,9.0,3.0,2.0,2.0,0.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,34.0,7.0,,,
751,WSN,2025-05-14,9.0,@,ATL,W 5-4,9.0,8.0,4.0,4.0,0.0,0.0,3.0,0.0,9.0,1.0,0.0,0.0,39.0,12.0,,,
752,WSN,2025-05-09,9.0,,STL,L 0-10,9.0,11.0,10.0,9.0,1.0,0.0,8.0,0.0,9.0,1.0,0.0,3.0,47.0,20.0,,,
753,WSN,2025-04-29,9.0,@,PHI,L 6-7,8.2,9.0,7.0,7.0,0.0,2.0,1.0,0.0,9.0,0.0,0.0,3.0,36.0,10.0,,,
754,WSN,2025-04-28,9.0,,NYM,L 5-19,9.0,21.0,19.0,19.0,0.0,4.0,6.0,0.0,9.0,2.0,0.0,1.0,56.0,29.0,,,
755,WSN,2025-04-26,9.0,,NYM,L 0-2,9.0,8.0,2.0,2.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,34.0,9.0,,,
756,WSN,2025-04-17,9.0,@,PIT,L 0-1,8.0,5.0,1.0,1.0,0.0,1.0,4.0,0.0,9.0,0.0,0.0,0.0,32.0,9.0,,,
757,WSN,2025-04-13,9.0,@,MIA,L 4-11,8.0,14.0,11.0,11.0,0.0,1.0,7.0,0.0,9.0,0.0,0.0,1.0,44.0,21.0,,,
758,LAA,2025-05-25,8.0,,MIA,L 0-3,9.0,8.0,3.0,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,35.0,9.0,,,
759,LAA,2025-05-23,8.0,,MIA,W 7-4,9.0,14.0,4.0,4.0,0.0,1.0,6.0,0.0,8.0,0.0,1.0,2.0,45.0,20.0,,,
760,LAA,2025-05-21,8.0,@,ATH,W 10-5,9.0,12.0,5.0,5.0,0.0,3.0,6.0,0.0,8.0,0.0,0.0,1.0,45.0,19.0,,,
761,LAA,2025-05-14,8.0,@,SDP,L 1-5,8.0,7.0,5.0,3.0,2.0,1.0,5.0,1.0,8.0,0.0,0.0,0.0,37.0,12.0,,,
762,LAA,2025-05-07,8.0,,TOR,W 5-4,9.0,12.0,4.0,4.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,1.0,39.0,14.0,,,
763,LAA,2025-05-04,8.0,,DET,L 1-13,9.0,16.0,13.0,13.0,0.0,3.0,4.0,0.0,8.0,3.0,0.0,0.0,48.0,23.0,,,
764,LAA,2025-05-02,8.0,,DET,L 1-9,9.0,14.0,9.0,9.0,0.0,5.0,2.0,0.0,8.0,0.0,0.0,1.0,41.0,16.0,,,
765,LAA,2025-04-26,8.0,@,MIN,L 1-5,8.0,13.0,5.0,5.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,1.0,42.0,18.0,,,
766,LAA,2025-04-23,8.0,,PIT,L 0-3,9.0,11.0,3.0,3.0,0.0,1.0,2.0,0.0,8.0,1.0,0.0,0.0,38.0,14.0,,,
767,LAA,2025-04-18,8.0,,SFG,W 2-0,9.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,34.0,7.0,,,
768,LAA,2025-04-15,8.0,@,TEX,L 0-4,8.0,8.0,4.0,3.0,1.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,33.0,10.0,,,
769,ARI,2025-05-30,8.0,,WSN,L 7-9,9.0,11.0,9.0,7.0,2.0,2.0,6.0,0.0,8.0,0.0,0.0,0.0,43.0,17.0,,,
770,ARI,2025-05-27,8.0,,PIT,L 6-9,9.0,12.0,9.0,8.0,1.0,2.0,5.0,0.0,8.0,1.0,0.0,0.0,45.0,19.0,,,
771,ARI,2025-05-24,8.0,@,STL,L 5-6,8.0,8.0,6.0,6.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,35.0,11.0,,,
772,ARI,2025-05-07,8.0,,NYM,L 1-7,9.0,8.0,7.0,7.0,0.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,39.0,12.0,,,
773,ARI,2025-05-06,8.0,,NYM,W 5-1,9.0,4.0,1.0,1.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,33.0,8.0,,,
774,ARI,2025-04-25,8.0,,ATL,L 2-8,9.0,11.0,8.0,6.0,2.0,0.0,5.0,0.0,8.0,0.0,0.0,1.0,43.0,17.0,,,
775,ARI,2025-04-19,8.0,@,CHC,L 2-6,8.0,8.0,6.0,6.0,0.0,2.0,3.0,0.0,8.0,0.0,0.0,0.0,35.0,11.0,,,
776,ARI,2025-04-18,8.0,@,CHC,L 11-13,8.0,18.0,13.0,13.0,0.0,5.0,2.0,0.0,8.0,1.0,0.0,0.0,44.0,21.0,,,
777,ATL,2025-05-23,8.0,,SDP,L 1-2,9.0,6.0,2.0,2.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,33.0,8.0,,,
778,ATL,2025-05-12,8.0,,WSN,W 4-3,9.0,8.0,3.0,2.0,1.0,1.0,2.0,0.0,8.0,1.0,0.0,0.0,36.0,11.0,,,
779,ATL,2025-04-26,8.0,@,ARI,W 8-7 (10),10.0,7.0,7.0,7.0,0.0,4.0,5.0,0.0,8.0,0.0,0.0,0.0,39.0,12.0,,,
780,ATL,2025-04-25,8.0,@,ARI,W 8-2,9.0,7.0,2.0,2.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,0.0,39.0,12.0,,,
781,ATL,2025-04-22,8.0,,STL,L 4-10,9.0,12.0,10.0,10.0,0.0,1.0,7.0,2.0,8.0,1.0,0.0,2.0,47.0,20.0,,,
782,ATL,2025-04-02,8.0,@,LAD,L 5-6,8.1,9.0,6.0,6.0,0.0,3.0,4.0,0.0,8.0,1.0,0.0,0.0,37.0,14.0,,,
783,BAL,2025-05-25,8.0,@,BOS,W 5-1,9.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,37.0,11.0,,,
784,BAL,2025-05-21,8.0,@,MIL,W 8-4 (11),11.0,7.0,4.0,3.0,1.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,42.0,10.0,,,
785,BAL,2025-05-14 (1),8.0,,MIN,L 3-6,9.0,9.0,6.0,5.0,1.0,2.0,4.0,0.0,8.0,0.0,0.0,1.0,40.0,13.0,,,
786,BAL,2025-05-10,8.0,@,LAA,L 2-5,8.0,7.0,5.0,5.0,0.0,1.0,6.0,0.0,8.0,0.0,0.0,0.0,37.0,13.0,,,
787,BAL,2025-05-09,8.0,@,LAA,W 4-1,9.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,32.0,5.0,,,
788,BAL,2025-04-30,8.0,,NYY,W 5-4,9.0,7.0,4.0,4.0,0.0,2.0,5.0,1.0,8.0,0.0,0.0,1.0,38.0,12.0,,,
789,BAL,2025-04-09,8.0,@,ARI,L 0-9,8.0,14.0,9.0,9.0,0.0,4.0,3.0,0.0,8.0,1.0,0.0,0.0,41.0,18.0,,,
790,BOS,2025-05-30,8.0,@,ATL,W 5-1,9.0,6.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,1.0,0.0,0.0,37.0,10.0,,,
791,BOS,2025-05-27,8.0,@,MIL,L 1-5 (10),9.1,7.0,5.0,4.0,1.0,1.0,4.0,0.0,8.0,2.0,0.0,0.0,40.0,13.0,,,
792,BOS,2025-05-17,8.0,,ATL,W 7-6,9.0,13.0,6.0,6.0,0.0,3.0,5.0,0.0,8.0,0.0,0.0,0.0,43.0,18.0,,,
793,BOS,2025-04-30,8.0,@,TOR,L 6-7 (10),9.1,10.0,7.0,6.0,1.0,3.0,4.0,2.0,8.0,0.0,0.0,0.0,42.0,14.0,,,
794,BOS,2025-04-29,8.0,@,TOR,W 10-2,9.0,4.0,2.0,2.0,0.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,33.0,7.0,,,
795,BOS,2025-04-20,8.0,,CHW,L 4-8,9.0,9.0,8.0,7.0,1.0,2.0,3.0,1.0,8.0,3.0,0.0,0.0,41.0,16.0,,,
796,BOS,2025-04-08,8.0,,TOR,L 1-6,9.0,9.0,6.0,3.0,3.0,1.0,5.0,0.0,8.0,1.0,0.0,0.0,43.0,16.0,,,
797,CHC,2025-05-27,8.0,,COL,W 4-3 (11),11.0,7.0,3.0,2.0,1.0,1.0,3.0,0.0,8.0,1.0,0.0,0.0,42.0,11.0,,,
798,CHC,2025-05-12,8.0,,MIA,W 5-2,9.0,7.0,2.0,2.0,0.0,1.0,3.0,0.0,8.0,0.0,0.0,0.0,34.0,10.0,,,
799,CHC,2025-05-09,8.0,@,NYM,L 2-7,8.0,13.0,7.0,6.0,1.0,4.0,2.0,0.0,8.0,0.0,0.0,0.0,39.0,15.0,,,
800,CHC,2025-05-02,8.0,@,MIL,W 10-0,9.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,1.0,33.0,7.0,,,
801,CHC,2025-04-23,8.0,,LAD,W 7-6,9.0,11.0,6.0,3.0,3.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,38.0,12.0,,,
802,CHC,2025-04-02,8.0,@,ATH,W 10-2,9.0,5.0,2.0,2.0,0.0,1.0,5.0,0.0,8.0,0.0,0.0,0.0,36.0,11.0,,,
803,CHW,2025-05-30,8.0,@,BAL,L 1-2,8.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,32.0,9.0,,,
804,CHW,2025-05-26,8.0,@,NYM,L 1-2,8.1,7.0,2.0,2.0,0.0,0.0,4.0,2.0,8.0,1.0,0.0,0.0,37.0,12.0,,,
